año,Estacion,semana epidemiologica,"AVERAGE de Temp, M","AVERAGE de Temp, m",AVERAGE de Precip,AVERAGE de Hum
2023,9 DE JULIO_Buenos Aires,51,"27,16","15,61","9,34","68,00"
2023,9 DE JULIO_Buenos Aires,52,"27,93","15,53","1,54","58,88"
2023,AZUL_Buenos Aires,1,"32,01","14,66","0,00","54,00"
2023,AZUL_Buenos Aires,2,"30,99","13,43","1,00","61,00"
2023,AZUL_Buenos Aires,3,"31,54","17,81","6,16","71,00"
2023,AZUL_Buenos Aires,4,"30,59","16,23","2,53","71,57"
2023,AZUL_Buenos Aires,5,"28,07","14,54","7,79","77,14"
2023,AZUL_Buenos Aires,6,"33,70","17,49","8,21","65,43"
2023,AZUL_Buenos Aires,7,"24,21","9,83","0,01","66,57"
2023,AZUL_Buenos Aires,8,"29,83","11,53","0,00","68,14"
2023,AZUL_Buenos Aires,9,"33,20","15,07","0,04","64,00"
2023,AZUL_Buenos Aires,10,"32,70","17,64","4,29","70,86"
2023,AZUL_Buenos Aires,11,"28,67","18,19","12,50","82,86"
2023,AZUL_Buenos Aires,12,"24,93","12,53","0,14","77,43"
2023,AZUL_Buenos Aires,13,"23,20","7,63","0,57","67,29"
2023,AZUL_Buenos Aires,14,"24,40","10,16","0,00","77,29"
2023,AZUL_Buenos Aires,15,"19,60","6,91","0,71","76,57"
2023,AZUL_Buenos Aires,16,"19,31","6,90","1,64","77,00"
2023,AZUL_Buenos Aires,17,"24,01","9,01","0,01","78,43"
2023,AZUL_Buenos Aires,18,"18,99","2,54","3,47","74,86"
2023,AZUL_Buenos Aires,19,"19,23","6,60","0,00","76,57"
2023,AZUL_Buenos Aires,20,"19,47","5,11","3,14","82,29"
2023,AZUL_Buenos Aires,21,"16,63","9,23","4,73","85,43"
2023,AZUL_Buenos Aires,22,"16,94","5,06","2,44","79,00"
2023,AZUL_Buenos Aires,23,"15,36","3,36","0,00","73,43"
2023,AZUL_Buenos Aires,24,"12,29","-2,60","0,00","74,00"
2023,AZUL_Buenos Aires,25,"13,16","4,51","0,87","87,86"
2023,AZUL_Buenos Aires,26,"14,50","1,70","3,59","81,57"
2023,AZUL_Buenos Aires,27,"13,81","7,10","4,23","86,29"
2023,AZUL_Buenos Aires,28,"10,11","1,09","0,07","81,14"
2023,AZUL_Buenos Aires,29,"12,30","2,47","0,61","78,57"
2023,AZUL_Buenos Aires,30,"12,89","3,77","0,23","82,43"
2023,AZUL_Buenos Aires,31,"18,14","2,56","0,00","68,00"
2023,AZUL_Buenos Aires,32,"13,61","1,34","0,71","70,14"
2023,AZUL_Buenos Aires,33,"16,01","5,86","2,19","69,71"
2023,AZUL_Buenos Aires,34,"14,26","0,94","0,13","67,29"
2023,AZUL_Buenos Aires,35,"16,21","3,97","0,00","62,29"
2023,AZUL_Buenos Aires,36,"15,57","3,87","2,57","68,86"
2023,AZUL_Buenos Aires,37,"18,26","5,41","1,77","60,00"
2023,AZUL_Buenos Aires,38,"17,03","4,99","0,10","75,86"
2023,AZUL_Buenos Aires,39,"18,16","3,03","1,14","68,71"
2023,AZUL_Buenos Aires,40,"20,73","4,80","0,71","60,43"
2023,AZUL_Buenos Aires,41,"21,87","4,59","0,57","56,43"
2023,AZUL_Buenos Aires,42,"21,99","7,60","6,79","72,71"
2023,AZUL_Buenos Aires,43,"22,94","10,47","3,96","68,29"
2023,AZUL_Buenos Aires,44,"17,87","5,70","4,29","67,29"
2023,AZUL_Buenos Aires,45,"23,70","8,97","4,31","63,57"
2023,AZUL_Buenos Aires,46,"23,06","8,60","3,57","55,43"
2023,AZUL_Buenos Aires,47,"27,73","9,47","0,00","51,00"
2023,AZUL_Buenos Aires,48,"27,47","13,84","12,30","69,00"
2023,AZUL_Buenos Aires,49,"22,89","11,26","3,17","77,29"
2023,AZUL_Buenos Aires,50,"29,23","16,31","23,99","76,29"
2023,AZUL_Buenos Aires,51,"25,30","13,21","5,63","76,29"
2023,AZUL_Buenos Aires,52,"26,01","13,40","6,53","67,75"
2023,BAHÍA BLANCA_Buenos Aires,1,"35,80","16,83","0,00","42,29"
2023,BAHÍA BLANCA_Buenos Aires,2,"32,26","16,89","0,71","51,57"
2023,BAHÍA BLANCA_Buenos Aires,3,"30,46","17,71","7,43","67,57"
2023,BAHÍA BLANCA_Buenos Aires,4,"33,50","15,03","0,43","52,71"
2023,BAHÍA BLANCA_Buenos Aires,5,"31,30","16,71","0,90","63,14"
2023,BAHÍA BLANCA_Buenos Aires,6,"34,47","18,23","2,57","54,57"
2023,BAHÍA BLANCA_Buenos Aires,7,"25,09","11,57","2,10","54,14"
2023,BAHÍA BLANCA_Buenos Aires,8,"31,21","15,51","3,57","54,00"
2023,BAHÍA BLANCA_Buenos Aires,9,"34,13","14,63","1,29","48,71"
2023,BAHÍA BLANCA_Buenos Aires,10,"32,66","18,10","5,00","68,71"
2023,BAHÍA BLANCA_Buenos Aires,11,"27,43","17,13","3,17","75,29"
2023,BAHÍA BLANCA_Buenos Aires,12,"24,59","12,29","0,43","77,57"
2023,BAHÍA BLANCA_Buenos Aires,13,"24,50","9,21","0,00","58,29"
2023,BAHÍA BLANCA_Buenos Aires,14,"26,61","13,34","3,90","70,29"
2023,BAHÍA BLANCA_Buenos Aires,15,"19,04","7,60","2,49","75,71"
2023,BAHÍA BLANCA_Buenos Aires,16,"20,59","9,04","0,07","72,29"
2023,BAHÍA BLANCA_Buenos Aires,17,"25,07","10,56","0,43","70,43"
2023,BAHÍA BLANCA_Buenos Aires,18,"20,99","5,04","0,00","65,86"
2023,BAHÍA BLANCA_Buenos Aires,19,"19,89","7,13","0,00","73,14"
2023,BAHÍA BLANCA_Buenos Aires,20,"21,24","5,84","1,97","75,00"
2023,BAHÍA BLANCA_Buenos Aires,21,"16,26","5,56","0,00","78,86"
2023,BAHÍA BLANCA_Buenos Aires,22,"18,79","5,93","0,00","67,71"
2023,BAHÍA BLANCA_Buenos Aires,23,"17,16","2,94","0,00","57,86"
2023,BAHÍA BLANCA_Buenos Aires,24,"14,16","1,13","0,81","69,43"
2023,BAHÍA BLANCA_Buenos Aires,25,"13,97","6,31","1,43","87,29"
2023,BAHÍA BLANCA_Buenos Aires,26,"16,64","4,43","0,00","70,57"
2023,BAHÍA BLANCA_Buenos Aires,27,"15,51","3,84","0,29","75,57"
2023,BAHÍA BLANCA_Buenos Aires,28,"10,31","-0,61","0,00","81,71"
2023,BAHÍA BLANCA_Buenos Aires,29,"14,33","2,11","0,00","63,71"
2023,BAHÍA BLANCA_Buenos Aires,30,"14,06","3,14","0,76","75,29"
2023,BAHÍA BLANCA_Buenos Aires,31,"18,54","2,21","0,00","56,86"
2023,BAHÍA BLANCA_Buenos Aires,32,"15,96","2,17","0,00","56,29"
2023,BAHÍA BLANCA_Buenos Aires,33,"14,61","6,26","1,66","69,29"
2023,BAHÍA BLANCA_Buenos Aires,34,"15,19","1,26","0,29","61,43"
2023,BAHÍA BLANCA_Buenos Aires,35,"19,01","7,11","0,00","43,71"
2023,BAHÍA BLANCA_Buenos Aires,36,"15,46","4,24","1,47","68,14"
2023,BAHÍA BLANCA_Buenos Aires,37,"19,74","6,97","0,06","50,57"
2023,BAHÍA BLANCA_Buenos Aires,38,"19,41","4,14","0,57","69,57"
2023,BAHÍA BLANCA_Buenos Aires,39,"20,57","3,13","0,00","57,00"
2023,BAHÍA BLANCA_Buenos Aires,40,"22,49","6,39","0,00","48,00"
2023,BAHÍA BLANCA_Buenos Aires,41,"23,53","7,41","1,34","39,14"
2023,BAHÍA BLANCA_Buenos Aires,42,"23,56","9,94","0,03","63,43"
2023,BAHÍA BLANCA_Buenos Aires,43,"24,89","8,46","0,91","52,14"
2023,BAHÍA BLANCA_Buenos Aires,44,"21,40","6,11","0,00","50,57"
2023,BAHÍA BLANCA_Buenos Aires,45,"27,69","12,29","2,71","40,57"
2023,BAHÍA BLANCA_Buenos Aires,46,"25,51","10,06","0,00","30,00"
2023,BAHÍA BLANCA_Buenos Aires,47,"30,14","12,70","0,00","30,71"
2023,BAHÍA BLANCA_Buenos Aires,48,"31,34","15,34","0,71","45,86"
2023,BAHÍA BLANCA_Buenos Aires,49,"28,21","12,04","1,03","55,71"
2023,BAHÍA BLANCA_Buenos Aires,50,"33,14","16,91","11,36","52,14"
2023,BAHÍA BLANCA_Buenos Aires,51,"25,94","12,66","4,00","65,29"
2023,BAHÍA BLANCA_Buenos Aires,52,"29,41","15,31","2,30","54,25"
2023,BENITO JUÁREZ_Buenos Aires,1,"32,40","15,66","0,00","48,43"
2023,BENITO JUÁREZ_Buenos Aires,2,"30,77","14,77","1,00","55,29"
2023,BENITO JUÁREZ_Buenos Aires,3,"31,00","18,09","5,14","65,86"
2023,BENITO JUÁREZ_Buenos Aires,4,"31,40","15,03","0,80","57,43"
2023,BENITO JUÁREZ_Buenos Aires,5,"28,70","15,10","3,07","65,14"
2023,BENITO JUÁREZ_Buenos Aires,6,"33,29","17,59","11,71","59,71"
2023,BENITO JUÁREZ_Buenos Aires,7,"21,90","10,64","0,89","60,86"
2023,BENITO JUÁREZ_Buenos Aires,8,"29,70","13,46","0,00","59,00"
2023,BENITO JUÁREZ_Buenos Aires,9,"32,29","14,46","1,17","57,29"
2023,BENITO JUÁREZ_Buenos Aires,10,"30,94","17,49","8,00","69,00"
2023,BENITO JUÁREZ_Buenos Aires,11,"25,58","17,96","14,14","85,17"
2023,BENITO JUÁREZ_Buenos Aires,12,"23,86","12,06","0,03","75,14"
2023,BENITO JUÁREZ_Buenos Aires,13,"22,29","7,67","2,86","65,29"
2023,BENITO JUÁREZ_Buenos Aires,14,"23,77","11,61","0,00","74,29"
2023,BENITO JUÁREZ_Buenos Aires,15,"17,89","6,63","1,53","78,71"
2023,BENITO JUÁREZ_Buenos Aires,16,"17,81","6,56","2,43","78,00"
2023,BENITO JUÁREZ_Buenos Aires,17,"23,33","10,01","0,76","77,43"
2023,BENITO JUÁREZ_Buenos Aires,18,"17,80","4,47","1,57","70,71"
2023,BENITO JUÁREZ_Buenos Aires,19,"16,81","6,43","0,00","78,57"
2023,BENITO JUÁREZ_Buenos Aires,20,"18,93","6,39","13,14","79,57"
2023,BENITO JUÁREZ_Buenos Aires,21,"15,01","8,47","11,34","86,14"
2023,BENITO JUÁREZ_Buenos Aires,22,"16,43","5,13","0,43","76,86"
2023,BENITO JUÁREZ_Buenos Aires,23,"15,01","3,51","0,00","71,71"
2023,BENITO JUÁREZ_Buenos Aires,24,"11,44","-0,63","0,03","71,43"
2023,BENITO JUÁREZ_Buenos Aires,25,"12,31","4,66","2,03","90,29"
2023,BENITO JUÁREZ_Buenos Aires,26,"13,09","2,56","3,86","82,43"
2023,BENITO JUÁREZ_Buenos Aires,27,"13,11","4,86","8,90","85,14"
2023,BENITO JUÁREZ_Buenos Aires,28,"8,43","0,39","0,00","82,71"
2023,BENITO JUÁREZ_Buenos Aires,29,"11,17","1,63","0,10","78,43"
2023,BENITO JUÁREZ_Buenos Aires,30,"12,81","3,30","0,07","78,86"
2023,BENITO JUÁREZ_Buenos Aires,31,"16,71","2,70","0,00","62,00"
2023,BENITO JUÁREZ_Buenos Aires,32,"12,60","1,90","1,86","71,00"
2023,BENITO JUÁREZ_Buenos Aires,33,"13,71","5,81","1,57","75,14"
2023,BENITO JUÁREZ_Buenos Aires,34,"12,91","1,13","0,71","71,86"
2023,BENITO JUÁREZ_Buenos Aires,35,"15,17","3,51","0,03","66,57"
2023,BENITO JUÁREZ_Buenos Aires,36,"14,20","3,41","2,36","72,00"
2023,BENITO JUÁREZ_Buenos Aires,37,"16,41","5,59","3,14","64,86"
2023,BENITO JUÁREZ_Buenos Aires,38,"15,31","4,27","0,29","78,00"
2023,BENITO JUÁREZ_Buenos Aires,39,"16,94","3,19","0,86","69,43"
2023,BENITO JUÁREZ_Buenos Aires,40,"19,24","6,56","1,57","62,14"
2023,BENITO JUÁREZ_Buenos Aires,41,"19,69","4,66","2,67","58,71"
2023,BENITO JUÁREZ_Buenos Aires,42,"21,24","7,80","3,89","71,14"
2023,BENITO JUÁREZ_Buenos Aires,43,"21,33","9,93","1,99","69,14"
2023,BENITO JUÁREZ_Buenos Aires,44,"17,09","4,60","2,29","64,71"
2023,BENITO JUÁREZ_Buenos Aires,45,"23,70","8,87","9,57","63,71"
2023,BENITO JUÁREZ_Buenos Aires,46,"22,17","7,51","0,57","56,57"
2023,BENITO JUÁREZ_Buenos Aires,47,"26,36","8,80","2,00","55,29"
2023,BENITO JUÁREZ_Buenos Aires,48,"27,41","13,26","3,14","65,57"
2023,BENITO JUÁREZ_Buenos Aires,49,"22,77","10,17","2,43","72,14"
2023,BENITO JUÁREZ_Buenos Aires,50,"29,06","14,85","13,57","70,00"
2023,BENITO JUÁREZ_Buenos Aires,51,"24,69","12,01","8,34","75,00"
2023,BENITO JUÁREZ_Buenos Aires,52,"25,61","13,01","3,66","64,25"
2023,BOLÍVAR_Buenos Aires,1,"33,07","15,21","0,00","43,57"
2023,BOLÍVAR_Buenos Aires,2,"32,44","15,17","0,03","48,29"
2023,BOLÍVAR_Buenos Aires,3,"32,70","18,49","3,57","62,57"
2023,BOLÍVAR_Buenos Aires,4,"31,89","17,00","2,74","60,00"
2023,BOLÍVAR_Buenos Aires,5,"29,73","15,67","1,29","66,14"
2023,BOLÍVAR_Buenos Aires,6,"36,70","18,44","4,80","50,43"
2023,BOLÍVAR_Buenos Aires,7,"25,77","9,49","0,00","51,71"
2023,BOLÍVAR_Buenos Aires,8,"31,87","12,01","0,00","52,83"
2023,BOLÍVAR_Buenos Aires,9,"35,31","15,81","0,00","54,00"
2023,BOLÍVAR_Buenos Aires,10,"34,57","18,91","1,43","62,00"
2023,BOLÍVAR_Buenos Aires,11,"30,46","19,79","7,57","74,00"
2023,BOLÍVAR_Buenos Aires,12,"26,56","13,30","0,43","67,00"
2023,BOLÍVAR_Buenos Aires,13,"25,10","9,27","3,31","59,57"
2023,BOLÍVAR_Buenos Aires,14,"27,03","12,26","0,00","70,43"
2023,BOLÍVAR_Buenos Aires,15,"21,27","8,40","0,16","68,71"
2023,BOLÍVAR_Buenos Aires,16,"21,53","6,97","0,14","69,71"
2023,BOLÍVAR_Buenos Aires,17,"26,74","10,43","0,00","70,43"
2023,BOLÍVAR_Buenos Aires,18,"20,63","4,36","1,29","63,57"
2023,BOLÍVAR_Buenos Aires,19,"21,61","6,31","0,00","71,00"
2023,BOLÍVAR_Buenos Aires,20,"20,87","7,21","5,69","76,43"
2023,BOLÍVAR_Buenos Aires,21,"17,80","9,74","2,86","79,86"
2023,BOLÍVAR_Buenos Aires,22,"19,11","6,06","1,84","74,57"
2023,BOLÍVAR_Buenos Aires,23,"17,30","4,21","0,00","67,71"
2023,BOLÍVAR_Buenos Aires,24,"14,21","-2,93","0,00","66,00"
2023,BOLÍVAR_Buenos Aires,25,"13,91","5,44","1,04","86,14"
2023,BOLÍVAR_Buenos Aires,26,"16,17","3,00","1,86","71,86"
2023,BOLÍVAR_Buenos Aires,27,"16,33","6,74","1,71","80,29"
2023,BOLÍVAR_Buenos Aires,28,"11,26","0,81","3,31","75,14"
2023,BOLÍVAR_Buenos Aires,29,"13,66","2,03","0,00","71,14"
2023,BOLÍVAR_Buenos Aires,30,"14,73","3,16","0,00","77,57"
2023,BOLÍVAR_Buenos Aires,31,"20,39","3,29","0,00","60,29"
2023,BOLÍVAR_Buenos Aires,32,"14,97","1,23","0,57","64,86"
2023,BOLÍVAR_Buenos Aires,33,"17,14","5,40","3,56","68,29"
2023,BOLÍVAR_Buenos Aires,34,"15,81","1,66","0,04","57,57"
2023,BOLÍVAR_Buenos Aires,35,"19,06","5,16","1,36","57,14"
2023,BOLÍVAR_Buenos Aires,36,"16,71","4,56","1,71","65,71"
2023,BOLÍVAR_Buenos Aires,37,"20,29","5,61","0,14","53,86"
2023,BOLÍVAR_Buenos Aires,38,"17,86","6,81","0,00","68,43"
2023,BOLÍVAR_Buenos Aires,39,"20,90","3,80","0,00","53,71"
2023,BOLÍVAR_Buenos Aires,40,"22,33","5,61","3,29","53,86"
2023,BOLÍVAR_Buenos Aires,41,"23,54","5,56","0,43","47,57"
2023,BOLÍVAR_Buenos Aires,42,"23,14","8,23","2,89","65,86"
2023,BOLÍVAR_Buenos Aires,43,"24,03","10,67","3,86","64,43"
2023,BOLÍVAR_Buenos Aires,44,"19,89","6,07","3,00","59,71"
2023,BOLÍVAR_Buenos Aires,45,"25,60","9,97","4,21","54,50"
2023,BOLÍVAR_Buenos Aires,46,"24,90","7,79","0,54","45,86"
2023,BOLÍVAR_Buenos Aires,47,"30,47","11,36","0,00","36,29"
2023,BOLÍVAR_Buenos Aires,48,"28,50","13,77","20,23","60,86"
2023,BOLÍVAR_Buenos Aires,49,"24,64","12,50","0,30","65,14"
2023,BOLÍVAR_Buenos Aires,50,"31,99","16,70","8,67","65,43"
2023,BOLÍVAR_Buenos Aires,51,"26,01","12,99","2,07","69,00"
2023,BOLÍVAR_Buenos Aires,52,"27,11","13,31","5,85","61,75"
2023,CAPITAL_Misiones,1,"33,50","21,17","0,14","56,43"
2023,CAPITAL_Misiones,2,"33,20","21,71","10,57","64,00"
2023,CAPITAL_Misiones,3,"35,41","23,71","0,09","64,00"
2023,CAPITAL_Misiones,4,"36,96","25,01","0,71","61,14"
2023,CAPITAL_Misiones,5,"34,01","23,31","0,29","65,14"
2023,CAPITAL_Misiones,6,"37,00","24,00","0,00","55,14"
2023,CAPITAL_Misiones,7,"30,67","19,66","2,86","64,43"
2023,CAPITAL_Misiones,8,"32,99","21,47","7,29","70,86"
2023,CAPITAL_Misiones,9,"31,71","21,90","8,64","77,14"
2023,CAPITAL_Misiones,10,"33,74","22,59","0,00","68,29"
2023,CAPITAL_Misiones,11,"32,20","23,99","7,60","80,29"
2023,CAPITAL_Misiones,12,"34,44","23,93","0,71","69,57"
2023,CAPITAL_Misiones,13,"31,39","19,30","4,41","66,71"
2023,CAPITAL_Misiones,14,"28,74","18,70","0,86","74,00"
2023,CAPITAL_Misiones,15,"29,41","19,47","13,00","77,57"
2023,CAPITAL_Misiones,16,"25,99","14,71","0,00","64,57"
2023,CAPITAL_Misiones,17,"27,21","17,59","2,86","77,71"
2023,CAPITAL_Misiones,18,"22,44","18,77","22,39","94,00"
2023,CAPITAL_Misiones,19,"23,19","11,93","0,00","74,29"
2023,CAPITAL_Misiones,20,"25,77","14,71","1,41","80,00"
2023,CAPITAL_Misiones,21,"27,21","18,60","2,04","75,57"
2023,CAPITAL_Misiones,22,"26,03","15,04","0,00","77,57"
2023,CAPITAL_Misiones,23,"27,81","17,14","1,86","69,29"
2023,CAPITAL_Misiones,24,"15,99","9,31","0,97","78,29"
2023,CAPITAL_Misiones,25,"24,96","16,03","0,01","78,71"
2023,CAPITAL_Misiones,26,"25,06","15,77","0,31","80,14"
2023,CAPITAL_Misiones,27,"25,76","16,94","1,79","79,14"
2023,CAPITAL_Misiones,28,"19,44","12,16","3,79","85,86"
2023,CAPITAL_Misiones,29,"23,90","13,60","0,00","67,14"
2023,CAPITAL_Misiones,30,"23,71","13,63","0,57","76,17"
2023,CAPITAL_Misiones,31,"31,56","17,81","1,29","70,86"
2023,CAPITAL_Misiones,32,"24,30","14,67","17,94","78,29"
2023,CAPITAL_Misiones,33,"27,46","14,73","5,86","72,43"
2023,CAPITAL_Misiones,34,"25,29","14,46","0,00","60,57"
2023,CAPITAL_Misiones,35,"27,10","15,17","39,93","71,57"
2023,CAPITAL_Misiones,36,"24,93","16,37","10,61","86,29"
2023,CAPITAL_Misiones,37,"28,21","15,43","5,71","70,00"
2023,CAPITAL_Misiones,38,"33,67","23,37","9,57","72,00"
2023,CAPITAL_Misiones,39,"27,89","16,01","0,10","69,71"
2023,CAPITAL_Misiones,40,"26,03","16,36","13,90","73,14"
2023,CAPITAL_Misiones,41,"26,97","15,24","2,99","71,00"
2023,CAPITAL_Misiones,42,"29,27","20,47","23,43","84,29"
2023,CAPITAL_Misiones,43,"26,94","19,19","26,36","83,43"
2023,CAPITAL_Misiones,44,"27,50","17,31","13,14","78,14"
2023,CAPITAL_Misiones,45,"33,67","22,90","19,60","67,29"
2023,CAPITAL_Misiones,46,"29,03","20,24","26,07","86,00"
2023,CAPITAL_Misiones,47,"30,14","20,49","5,21","69,86"
2023,CAPITAL_Misiones,48,"31,79","21,96","11,79","84,00"
2023,CAPITAL_Misiones,49,"29,86","21,31","13,37","78,57"
2023,CAPITAL_Misiones,50,"35,17","24,26","1,43","70,86"
2023,CAPITAL_Misiones,51,"32,71","23,70","9,43","79,43"
2023,CAPITAL_Misiones,52,"32,29","20,74","10,75","70,25"
2023,CAPITAL_Tucumán,1,"33,66","19,07","0,03","55,57"
2023,CAPITAL_Tucumán,2,"34,33","19,41","6,00","56,86"
2023,CAPITAL_Tucumán,3,"36,13","22,14","1,57","63,43"
2023,CAPITAL_Tucumán,4,"34,61","21,50","15,37","71,14"
2023,CAPITAL_Tucumán,5,"31,27","20,13","7,04","75,14"
2023,CAPITAL_Tucumán,6,"35,06","22,01","0,00","66,29"
2023,CAPITAL_Tucumán,7,"29,50","17,79","1,03","73,00"
2023,CAPITAL_Tucumán,8,"32,50","19,03","7,39","69,14"
2023,CAPITAL_Tucumán,9,"34,21","20,29","0,00","65,14"
2023,CAPITAL_Tucumán,10,"34,43","22,33","2,43","66,29"
2023,CAPITAL_Tucumán,11,"34,23","21,59","1,80","66,29"
2023,CAPITAL_Tucumán,12,"31,94","22,36","12,71","73,57"
2023,CAPITAL_Tucumán,13,"27,04","18,51","1,50","84,29"
2023,CAPITAL_Tucumán,14,"26,70","17,57","3,43","84,43"
2023,CAPITAL_Tucumán,15,"24,34","15,90","11,99","85,14"
2023,CAPITAL_Tucumán,16,"24,20","14,37","3,29","79,00"
2023,CAPITAL_Tucumán,17,"27,00","14,19","0,00","80,57"
2023,CAPITAL_Tucumán,18,"20,06","11,21","0,00","72,29"
2023,CAPITAL_Tucumán,19,"25,87","12,89","0,00","74,43"
2023,CAPITAL_Tucumán,20,"24,17","14,80","1,57","84,29"
2023,CAPITAL_Tucumán,21,"23,64","13,94","1,57","84,86"
2023,CAPITAL_Tucumán,22,"20,84","11,79","0,17","85,86"
2023,CAPITAL_Tucumán,23,"21,76","12,87","0,00","79,43"
2023,CAPITAL_Tucumán,24,"17,61","3,97","0,00","68,00"
2023,CAPITAL_Tucumán,25,"19,11","9,24","0,20","85,71"
2023,CAPITAL_Tucumán,26,"21,21","10,80","0,10","82,57"
2023,CAPITAL_Tucumán,27,"23,39","13,70","0,57","84,86"
2023,CAPITAL_Tucumán,28,"15,91","8,74","1,19","85,57"
2023,CAPITAL_Tucumán,29,"17,73","8,00","0,46","81,00"
2023,CAPITAL_Tucumán,30,"21,80","6,84","0,00","67,86"
2023,CAPITAL_Tucumán,31,"28,04","12,20","0,00","66,57"
2023,CAPITAL_Tucumán,32,"22,21","8,47","0,36","60,57"
2023,CAPITAL_Tucumán,33,"27,51","10,34","0,00","58,71"
2023,CAPITAL_Tucumán,34,"25,74","10,39","0,00","55,00"
2023,CAPITAL_Tucumán,35,"26,63","10,21","0,54","57,43"
2023,CAPITAL_Tucumán,36,"20,61","10,56","0,29","83,43"
2023,CAPITAL_Tucumán,37,"31,13","11,23","0,00","42,00"
2023,CAPITAL_Tucumán,38,"27,70","13,80","0,26","61,29"
2023,CAPITAL_Tucumán,39,"25,27","13,91","0,04","64,00"
2023,CAPITAL_Tucumán,40,"30,11","13,73","0,00","45,43"
2023,CAPITAL_Tucumán,41,"30,90","12,47","0,00","40,57"
2023,CAPITAL_Tucumán,42,"31,37","16,16","2,43","66,86"
2023,CAPITAL_Tucumán,43,"27,40","17,87","4,99","82,00"
2023,CAPITAL_Tucumán,44,"25,63","12,51","0,16","64,57"
2023,CAPITAL_Tucumán,45,"33,63","18,77","0,00","55,71"
2023,CAPITAL_Tucumán,46,"31,04","19,11","0,01","61,00"
2023,CAPITAL_Tucumán,47,"32,07","19,39","4,14","70,86"
2023,CAPITAL_Tucumán,48,"31,20","19,96","7,61","79,57"
2023,CAPITAL_Tucumán,49,"27,97","16,76","1,03","79,14"
2023,CAPITAL_Tucumán,50,"35,66","22,97","1,57","73,00"
2023,CAPITAL_Tucumán,51,"28,49","19,83","7,99","87,00"
2023,CAPITAL_Tucumán,52,"31,34","20,75","12,13","75,13"
2023,CONFLUENCIA_Neuquén,1,"36,64","19,81","0,00","33,14"
2023,CONFLUENCIA_Neuquén,2,"32,01","16,71","0,00","32,71"
2023,CONFLUENCIA_Neuquén,3,"33,91","18,26","0,00","47,29"
2023,CONFLUENCIA_Neuquén,4,"34,37","15,53","0,00","36,86"
2023,CONFLUENCIA_Neuquén,5,"35,17","18,04","0,00","43,71"
2023,CONFLUENCIA_Neuquén,6,"35,43","17,10","0,00","38,14"
2023,CONFLUENCIA_Neuquén,7,"27,64","10,13","0,00","39,29"
2023,CONFLUENCIA_Neuquén,8,"32,46","14,87","0,00","40,43"
2023,CONFLUENCIA_Neuquén,9,"33,33","13,79","0,00","45,00"
2023,CONFLUENCIA_Neuquén,10,"32,26","15,06","0,00","43,29"
2023,CONFLUENCIA_Neuquén,11,"29,94","13,81","0,00","55,71"
2023,CONFLUENCIA_Neuquén,12,"26,03","11,81","0,00","57,86"
2023,CONFLUENCIA_Neuquén,13,"24,87","7,97","0,00","49,14"
2023,CONFLUENCIA_Neuquén,14,"27,01","10,14","0,00","61,71"
2023,CONFLUENCIA_Neuquén,15,"20,29","6,26","0,26","73,86"
2023,CONFLUENCIA_Neuquén,16,"23,83","10,00","0,00","54,14"
2023,CONFLUENCIA_Neuquén,17,"24,46","9,16","0,00","59,43"
2023,CONFLUENCIA_Neuquén,18,"21,03","3,14","0,00","65,00"
2023,CONFLUENCIA_Neuquén,19,"21,14","5,07","0,00","70,14"
2023,CONFLUENCIA_Neuquén,20,"19,94","4,19","0,00","63,00"
2023,CONFLUENCIA_Neuquén,21,"16,19","0,86","0,00","63,29"
2023,CONFLUENCIA_Neuquén,22,"18,64","4,17","0,13","60,00"
2023,CONFLUENCIA_Neuquén,23,"16,01","1,27","0,61","62,43"
2023,CONFLUENCIA_Neuquén,24,"12,73","-0,40","0,71","78,43"
2023,CONFLUENCIA_Neuquén,25,"11,71","5,30","6,36","89,14"
2023,CONFLUENCIA_Neuquén,26,"14,20","2,46","0,00","75,00"
2023,CONFLUENCIA_Neuquén,27,"13,77","1,73","0,11","69,00"
2023,CONFLUENCIA_Neuquén,28,"9,64","-0,66","1,26","80,00"
2023,CONFLUENCIA_Neuquén,29,"12,14","1,29","0,09","73,14"
2023,CONFLUENCIA_Neuquén,30,"17,00","3,34","0,43","68,14"
2023,CONFLUENCIA_Neuquén,31,"17,46","3,10","0,00","50,29"
2023,CONFLUENCIA_Neuquén,32,"17,20","2,19","0,00","50,00"
2023,CONFLUENCIA_Neuquén,33,"13,46","3,96","4,96","74,86"
2023,CONFLUENCIA_Neuquén,34,"14,36","0,96","0,03","65,43"
2023,CONFLUENCIA_Neuquén,35,"16,93","4,06","0,00","53,71"
2023,CONFLUENCIA_Neuquén,36,"17,23","4,67","1,31","63,57"
2023,CONFLUENCIA_Neuquén,37,"19,13","6,06","0,47","50,29"
2023,CONFLUENCIA_Neuquén,38,"17,81","4,31","0,00","58,14"
2023,CONFLUENCIA_Neuquén,39,"21,67","5,41","0,04","42,00"
2023,CONFLUENCIA_Neuquén,40,"22,01","6,67","0,00","39,71"
2023,CONFLUENCIA_Neuquén,41,"22,60","6,94","0,00","43,29"
2023,CONFLUENCIA_Neuquén,42,"24,64","10,43","0,43","49,43"
2023,CONFLUENCIA_Neuquén,43,"21,99","8,96","0,16","51,86"
2023,CONFLUENCIA_Neuquén,44,"19,90","7,20","5,09","58,43"
