año,Estacion,semana epidemiologica,"AVERAGE de Temp, M","AVERAGE de Temp, m",AVERAGE de Precip,AVERAGE de Hum
2024,GENERAL PUEYRREDÓN_Buenos Aires,33,"13,97","5,61","0,00","81,43"
2024,GENERAL PUEYRREDÓN_Buenos Aires,34,"9,56","5,13","2,54","84,29"
2024,GENERAL PUEYRREDÓN_Buenos Aires,35,"14,03","2,53","0,86","83,29"
2024,GENERAL PUEYRREDÓN_Buenos Aires,36,"18,46","3,86","0,00","71,29"
2024,GENERAL PUEYRREDÓN_Buenos Aires,37,"17,71","3,94","0,43","83,14"
2024,GENERAL PUEYRREDÓN_Buenos Aires,38,"21,14","6,76","1,86","74,57"
2024,GENERAL PUEYRREDÓN_Buenos Aires,39,"20,46","5,11","0,29","70,29"
2024,GENERAL PUEYRREDÓN_Buenos Aires,40,"16,94","7,26","1,93","72,86"
2024,GENERAL PUEYRREDÓN_Buenos Aires,41,"20,19","7,34","0,33","81,57"
2024,GENERAL PUEYRREDÓN_Buenos Aires,42,"23,81","9,91","0,03","78,57"
2024,GENERAL PUEYRREDÓN_Buenos Aires,43,"22,56","8,21","0,80","73,14"
2024,GENERAL PUEYRREDÓN_Buenos Aires,44,"26,60","12,66","8,36","74,86"
2024,GENERAL PUEYRREDÓN_Buenos Aires,45,"22,80","10,69","2,50","68,86"
2024,GENERAL PUEYRREDÓN_Buenos Aires,46,"23,67","10,56","5,86","66,29"
2024,GENERAL PUEYRREDÓN_Buenos Aires,47,"22,09","11,41","2,36","79,00"
2024,GENERAL PUEYRREDÓN_Buenos Aires,48,"20,80","12,49","5,21","79,71"
2024,GENERAL PUEYRREDÓN_Buenos Aires,49,"20,20","8,69","0,79","69,57"
2024,GENERAL PUEYRREDÓN_Buenos Aires,50,"23,36","12,80","9,67","80,00"
2024,GENERAL PUEYRREDÓN_Buenos Aires,51,"23,93","13,13","1,43","71,29"
2024,GENERAL PUEYRREDÓN_Buenos Aires,52,"20,83","12,91","0,66","81,71"
2024,IGUAZÚ_Misiones,1,"33,77","20,67","0,00","70,89"
2024,IGUAZÚ_Misiones,2,"34,59","22,61","0,31","75,29"
2024,IGUAZÚ_Misiones,3,"31,84","22,76","4,14","84,43"
2024,IGUAZÚ_Misiones,4,"30,03","17,91","0,43","71,43"
2024,IGUAZÚ_Misiones,5,"35,86","20,54","1,43","62,71"
2024,IGUAZÚ_Misiones,6,"35,97","21,89","2,29","69,71"
2024,IGUAZÚ_Misiones,7,"32,20","22,19","9,00","82,29"
2024,IGUAZÚ_Misiones,8,"33,03","21,10","1,00","79,86"
2024,IGUAZÚ_Misiones,9,"33,83","22,10","9,29","81,14"
2024,IGUAZÚ_Misiones,10,"30,49","21,91","2,19","87,71"
2024,IGUAZÚ_Misiones,11,"34,76","22,49","2,00","73,57"
2024,IGUAZÚ_Misiones,12,"31,33","20,36","3,29","79,71"
2024,IGUAZÚ_Misiones,13,"32,10","19,91","0,00","74,57"
2024,IGUAZÚ_Misiones,14,"31,96","20,93","6,50","81,57"
2024,IGUAZÚ_Misiones,15,"29,16","21,67","1,71","87,29"
2024,IGUAZÚ_Misiones,16,"26,93","15,66","4,07","81,29"
2024,IGUAZÚ_Misiones,17,"27,47","20,56","16,46","90,14"
2024,IGUAZÚ_Misiones,18,"30,57","21,74","15,50","82,43"
2024,IGUAZÚ_Misiones,19,"29,66","19,69","12,21","82,29"
2024,IGUAZÚ_Misiones,20,"18,67","13,06","3,57","96,14"
2024,IGUAZÚ_Misiones,21,"21,69","12,23","5,14","87,43"
2024,IGUAZÚ_Misiones,22,"19,81","9,90","0,14","85,00"
2024,IGUAZÚ_Misiones,23,"27,74","16,43","0,00","81,14"
2024,IGUAZÚ_Misiones,24,"28,59","18,00","7,07","74,43"
2024,IGUAZÚ_Misiones,25,"26,40","18,10","10,71","79,43"
2024,IGUAZÚ_Misiones,26,"18,66","10,34","4,21","87,86"
2024,IGUAZÚ_Misiones,27,"22,13","11,39","4,71","82,14"
2024,IGUAZÚ_Misiones,28,"10,64","7,27","10,89","95,00"
2024,IGUAZÚ_Misiones,29,"24,29","12,43","0,00","83,00"
2024,IGUAZÚ_Misiones,30,"25,57","14,73","2,14","76,43"
2024,IGUAZÚ_Misiones,31,"25,51","15,70","0,71","77,86"
2024,IGUAZÚ_Misiones,32,"20,33","10,29","2,14","79,57"
2024,IGUAZÚ_Misiones,33,"26,87","10,13","0,00","66,57"
2024,IGUAZÚ_Misiones,34,"25,17","13,21","10,43","73,57"
2024,IGUAZÚ_Misiones,35,"26,23","11,23","0,00","69,43"
2024,IGUAZÚ_Misiones,36,"29,59","13,97","0,36","71,00"
2024,IGUAZÚ_Misiones,37,"28,07","18,17","1,50","71,00"
2024,IGUAZÚ_Misiones,38,"29,20","15,47","3,86","73,71"
2024,IGUAZÚ_Misiones,39,"31,77","18,06","4,14","70,86"
2024,IGUAZÚ_Misiones,40,"30,77","17,27","0,29","68,57"
2024,IGUAZÚ_Misiones,41,"27,49","18,46","15,14","81,14"
2024,IGUAZÚ_Misiones,42,"29,19","18,13","1,36","79,43"
2024,IGUAZÚ_Misiones,43,"31,90","18,77","2,00","72,86"
2024,IGUAZÚ_Misiones,44,"31,36","19,94","1,57","75,57"
2024,IGUAZÚ_Misiones,45,"30,20","19,54","10,90","77,71"
2024,IGUAZÚ_Misiones,46,"31,43","16,69","0,00","67,29"
2024,IGUAZÚ_Misiones,47,"32,60","21,16","4,00","79,29"
2024,IGUAZÚ_Misiones,48,"32,79","21,83","8,71","78,14"
2024,IGUAZÚ_Misiones,49,"27,96","20,14","22,89","86,00"
2024,IGUAZÚ_Misiones,50,"28,40","19,43","1,64","83,71"
2024,IGUAZÚ_Misiones,51,"30,01","19,16","2,90","77,57"
2024,IGUAZÚ_Misiones,52,"30,94","17,04","2,57","69,86"
2024,JUNÍN_Buenos Aires,1,"30,73","17,41","3,61","70,44"
2024,JUNÍN_Buenos Aires,2,"30,00","16,61","3,29","68,14"
2024,JUNÍN_Buenos Aires,3,"28,91","14,94","2,56","69,86"
2024,JUNÍN_Buenos Aires,4,"31,53","14,97","0,00","64,57"
2024,JUNÍN_Buenos Aires,5,"36,26","17,97","0,00","56,00"
2024,JUNÍN_Buenos Aires,6,"33,44","21,34","8,07","73,57"
2024,JUNÍN_Buenos Aires,7,"27,84","15,44","0,36","72,14"
2024,JUNÍN_Buenos Aires,8,"29,97","17,63","4,47","74,71"
2024,JUNÍN_Buenos Aires,9,"28,33","17,31","3,71","78,29"
2024,JUNÍN_Buenos Aires,10,"27,30","13,97","2,43","72,43"
2024,JUNÍN_Buenos Aires,11,"27,24","19,20","10,71","87,29"
2024,JUNÍN_Buenos Aires,12,"26,29","14,29","0,01","78,43"
2024,JUNÍN_Buenos Aires,13,"29,19","14,76","1,43","72,57"
2024,JUNÍN_Buenos Aires,14,"25,37","11,79","5,71","75,00"
2024,JUNÍN_Buenos Aires,15,"20,84","12,10","18,29","82,86"
2024,JUNÍN_Buenos Aires,16,"24,71","13,00","9,13","77,00"
2024,JUNÍN_Buenos Aires,17,"20,17","9,21","2,43","75,29"
2024,JUNÍN_Buenos Aires,18,"19,34","8,60","0,13","73,00"
2024,JUNÍN_Buenos Aires,19,"16,81","7,03","0,51","77,29"
2024,JUNÍN_Buenos Aires,20,"15,33","1,04","0,00","73,57"
2024,JUNÍN_Buenos Aires,21,"13,73","3,41","0,00","77,00"
2024,JUNÍN_Buenos Aires,22,"16,61","4,47","0,00","77,57"
2024,JUNÍN_Buenos Aires,23,"18,90","8,76","0,00","81,29"
2024,JUNÍN_Buenos Aires,24,"21,41","10,77","0,00","74,00"
2024,JUNÍN_Buenos Aires,25,"17,69","8,47","0,76","80,86"
2024,JUNÍN_Buenos Aires,26,"13,69","1,26","0,00","70,43"
2024,JUNÍN_Buenos Aires,27,"13,79","-1,90","0,00","63,71"
2024,JUNÍN_Buenos Aires,28,"12,44","-5,76","0,00","69,14"
2024,JUNÍN_Buenos Aires,29,"16,03","4,03","0,00","79,00"
2024,JUNÍN_Buenos Aires,30,"19,74","4,29","0,00","66,86"
2024,JUNÍN_Buenos Aires,31,"20,89","6,83","1,84","64,43"
2024,JUNÍN_Buenos Aires,32,"14,59","4,26","1,29","72,29"
2024,JUNÍN_Buenos Aires,33,"18,09","3,31","0,04","70,71"
2024,JUNÍN_Buenos Aires,34,"12,14","3,44","0,87","82,14"
2024,JUNÍN_Buenos Aires,35,"17,19","4,33","6,43","75,86"
2024,JUNÍN_Buenos Aires,36,"21,41","5,10","0,00","57,00"
2024,JUNÍN_Buenos Aires,37,"21,96","6,40","0,00","67,29"
2024,JUNÍN_Buenos Aires,38,"26,59","10,79","0,00","60,86"
2024,JUNÍN_Buenos Aires,39,"25,10","8,21","0,00","58,14"
2024,JUNÍN_Buenos Aires,40,"25,10","9,41","0,00","52,86"
2024,JUNÍN_Buenos Aires,41,"23,13","11,56","0,71","73,29"
2024,JUNÍN_Buenos Aires,42,"26,37","12,60","2,86","71,43"
2024,JUNÍN_Buenos Aires,43,"26,63","13,34","6,74","68,29"
2024,JUNÍN_Buenos Aires,44,"30,17","13,73","6,86","65,57"
2024,JUNÍN_Buenos Aires,45,"26,46","12,00","5,07","66,29"
2024,JUNÍN_Buenos Aires,46,"28,21","12,93","3,79","62,43"
2024,JUNÍN_Buenos Aires,47,"28,03","13,27","1,64","62,57"
2024,JUNÍN_Buenos Aires,48,"27,91","16,66","8,31","72,00"
2024,JUNÍN_Buenos Aires,49,"26,16","11,07","1,57","54,86"
2024,JUNÍN_Buenos Aires,50,"30,54","14,14","1,00","60,00"
2024,JUNÍN_Buenos Aires,51,"28,89","13,87","2,59","59,57"
2024,JUNÍN_Buenos Aires,52,"28,74","13,59","1,57","62,29"
2024,LA PLATA_Buenos Aires,1,"28,23","19,04","1,22","75,11"
2024,LA PLATA_Buenos Aires,2,"29,43","16,99","0,36","70,86"
2024,LA PLATA_Buenos Aires,3,"27,71","15,33","1,50","73,00"
2024,LA PLATA_Buenos Aires,4,"28,41","18,27","0,00","68,57"
2024,LA PLATA_Buenos Aires,5,"33,07","20,26","0,00","65,86"
2024,LA PLATA_Buenos Aires,6,"32,04","21,30","27,93","80,86"
2024,LA PLATA_Buenos Aires,7,"26,10","16,64","5,00","76,57"
2024,LA PLATA_Buenos Aires,8,"27,89","18,67","0,50","80,14"
2024,LA PLATA_Buenos Aires,9,"27,06","17,41","2,31","81,71"
2024,LA PLATA_Buenos Aires,10,"26,50","14,63","2,14","72,14"
2024,LA PLATA_Buenos Aires,11,"25,14","18,87","20,36","89,86"
2024,LA PLATA_Buenos Aires,12,"24,70","15,46","17,64","80,86"
2024,LA PLATA_Buenos Aires,13,"26,06","15,17","0,07","81,57"
2024,LA PLATA_Buenos Aires,14,"22,97","11,81","5,03","85,71"
2024,LA PLATA_Buenos Aires,15,"21,50","12,96","10,50","84,57"
2024,LA PLATA_Buenos Aires,16,"23,36","13,97","4,53","83,14"
2024,LA PLATA_Buenos Aires,17,"18,81","9,87","6,00","85,57"
2024,LA PLATA_Buenos Aires,18,"18,16","8,84","0,53","83,43"
2024,LA PLATA_Buenos Aires,19,"17,17","8,51","0,63","88,00"
2024,LA PLATA_Buenos Aires,20,"14,53","2,34","0,00","82,14"
2024,LA PLATA_Buenos Aires,21,"13,87","3,71","0,00","82,71"
2024,LA PLATA_Buenos Aires,22,"16,00","6,99","0,79","89,29"
2024,LA PLATA_Buenos Aires,23,"18,23","8,96","0,36","87,14"
2024,LA PLATA_Buenos Aires,24,"19,46","10,40","0,07","85,71"
2024,LA PLATA_Buenos Aires,25,"16,51","8,03","8,34","91,43"
2024,LA PLATA_Buenos Aires,26,"12,63","2,94","0,43","77,00"
2024,LA PLATA_Buenos Aires,27,"13,01","0,69","0,00","73,14"
2024,LA PLATA_Buenos Aires,28,"11,26","-4,20","0,00","80,43"
2024,LA PLATA_Buenos Aires,29,"15,29","4,10","0,31","89,29"
2024,LA PLATA_Buenos Aires,30,"17,00","5,37","0,57","86,00"
2024,LA PLATA_Buenos Aires,31,"18,99","7,57","3,29","75,71"
2024,LA PLATA_Buenos Aires,32,"14,03","6,69","0,31","79,29"
2024,LA PLATA_Buenos Aires,33,"15,97","5,54","0,03","79,57"
2024,LA PLATA_Buenos Aires,34,"12,37","4,51","2,71","87,71"
2024,LA PLATA_Buenos Aires,35,"15,06","4,54","9,63","90,29"
2024,LA PLATA_Buenos Aires,36,"19,17","6,16","0,00","74,43"
2024,LA PLATA_Buenos Aires,37,"18,09","6,70","0,03","81,43"
2024,LA PLATA_Buenos Aires,38,"23,67","10,74","2,21","77,14"
2024,LA PLATA_Buenos Aires,39,"21,24","8,14","0,00","77,00"
2024,LA PLATA_Buenos Aires,40,"21,29","9,39","0,50","74,43"
2024,LA PLATA_Buenos Aires,41,"21,44","12,03","0,43","82,71"
2024,LA PLATA_Buenos Aires,42,"25,11","12,27","0,79","81,57"
2024,LA PLATA_Buenos Aires,43,"24,37","13,33","4,14","78,71"
2024,LA PLATA_Buenos Aires,44,"27,06","16,96","0,96","74,86"
2024,LA PLATA_Buenos Aires,45,"24,44","13,77","6,80","74,14"
2024,LA PLATA_Buenos Aires,46,"26,17","13,43","2,64","69,57"
2024,LA PLATA_Buenos Aires,47,"25,07","14,57","1,29","75,43"
2024,LA PLATA_Buenos Aires,48,"25,16","16,71","11,19","84,71"
2024,LA PLATA_Buenos Aires,49,"24,11","11,06","1,07","63,00"
2024,LA PLATA_Buenos Aires,50,"26,76","14,29","0,00","74,29"
2024,LA PLATA_Buenos Aires,51,"26,76","13,91","0,14","67,43"
2024,LA PLATA_Buenos Aires,52,"26,36","14,04","0,64","72,43"
2024,LAS FLORES_Buenos Aires,1,"29,33","16,72","1,92","68,67"
2024,LAS FLORES_Buenos Aires,2,"29,44","15,33","0,21","63,43"
2024,LAS FLORES_Buenos Aires,3,"29,57","14,67","0,00","56,43"
2024,LAS FLORES_Buenos Aires,4,"31,64","16,57","0,00","47,86"
2024,LAS FLORES_Buenos Aires,5,"35,29","18,66","0,47","47,00"
2024,LAS FLORES_Buenos Aires,6,"29,54","19,46","14,71","81,71"
2024,LAS FLORES_Buenos Aires,7,"27,41","15,20","0,07","64,71"
2024,LAS FLORES_Buenos Aires,8,"28,50","16,93","0,29","69,86"
2024,LAS FLORES_Buenos Aires,9,"28,93","16,13","7,57","66,57"
2024,LAS FLORES_Buenos Aires,10,"26,64","13,50","6,57","64,86"
2024,LAS FLORES_Buenos Aires,11,"25,76","17,30","7,86","83,43"
2024,LAS FLORES_Buenos Aires,12,"23,90","14,36","5,00","76,71"
2024,LAS FLORES_Buenos Aires,13,"26,43","14,04","0,66","72,29"
2024,LAS FLORES_Buenos Aires,14,"25,00","12,31","0,04","68,14"
2024,LAS FLORES_Buenos Aires,15,"19,86","11,50","14,00","82,57"
2024,LAS FLORES_Buenos Aires,16,"23,60","14,14","11,76","75,43"
2024,LAS FLORES_Buenos Aires,17,"17,24","9,59","6,93","79,43"
2024,LAS FLORES_Buenos Aires,18,"18,14","9,13","1,01","76,57"
2024,LAS FLORES_Buenos Aires,19,"16,49","7,53","0,71","80,86"
2024,LAS FLORES_Buenos Aires,20,"13,50","3,33","0,01","81,00"
2024,LAS FLORES_Buenos Aires,21,"13,14","5,09","0,00","80,71"
2024,LAS FLORES_Buenos Aires,22,"14,57","5,89","0,00","87,00"
2024,LAS FLORES_Buenos Aires,23,"17,14","8,36","0,04","87,57"
2024,LAS FLORES_Buenos Aires,24,"19,84","9,96","0,01","80,29"
2024,LAS FLORES_Buenos Aires,25,"15,50","7,37","1,44","86,43"
2024,LAS FLORES_Buenos Aires,26,"11,39","1,31","0,00","78,71"
2024,LAS FLORES_Buenos Aires,27,"11,77","-0,41","0,00","77,43"
2024,LAS FLORES_Buenos Aires,28,"11,27","-3,39","0,00","71,29"
2024,LAS FLORES_Buenos Aires,29,"15,03","4,51","0,07","84,71"
2024,LAS FLORES_Buenos Aires,30,"17,64","4,64","0,06","73,57"
2024,LAS FLORES_Buenos Aires,31,"20,11","7,49","4,44","67,86"
2024,LAS FLORES_Buenos Aires,32,"13,91","5,66","2,71","81,86"
2024,LAS FLORES_Buenos Aires,33,"15,90","4,86","0,00","78,14"
2024,LAS FLORES_Buenos Aires,34,"11,44","3,51","1,71","85,14"
2024,LAS FLORES_Buenos Aires,35,"15,93","4,70","5,29","80,00"
2024,LAS FLORES_Buenos Aires,36,"19,93","6,93","0,00","71,14"
2024,LAS FLORES_Buenos Aires,37,"19,36","7,69","0,00","73,57"
2024,LAS FLORES_Buenos Aires,38,"22,93","11,19","2,00","75,14"
2024,LAS FLORES_Buenos Aires,39,"22,21","9,06","0,00","65,86"
2024,LAS FLORES_Buenos Aires,40,"21,03","8,29","0,00","69,43"
2024,LAS FLORES_Buenos Aires,41,"21,93","11,06","0,00","75,57"
2024,LAS FLORES_Buenos Aires,42,"26,14","12,57","0,11","68,29"
2024,LAS FLORES_Buenos Aires,43,"24,00","12,41","6,80","73,71"
2024,LAS FLORES_Buenos Aires,44,"28,96","15,01","7,81","67,29"
2024,LAS FLORES_Buenos Aires,45,"24,43","12,30","2,07","70,86"
2024,LAS FLORES_Buenos Aires,46,"26,13","12,16","3,83","61,43"
2024,LAS FLORES_Buenos Aires,47,"26,53","13,20","2,70","70,00"
2024,LAS FLORES_Buenos Aires,48,"25,43","15,93","14,54","76,57"
2024,LAS FLORES_Buenos Aires,49,"23,21","10,83","1,36","62,14"
2024,LAS FLORES_Buenos Aires,50,"27,86","14,73","0,16","64,14"
2024,LAS FLORES_Buenos Aires,51,"27,36","13,94","0,00","63,00"
2024,LAS FLORES_Buenos Aires,52,"25,79","13,49","0,93","69,14"
2024,LÁCAR_Neuquén,1,"25,48","10,52","0,00","49,33"
2024,LÁCAR_Neuquén,2,"23,87","7,06","0,00","50,29"
2024,LÁCAR_Neuquén,3,"29,47","6,97","0,00","47,00"
2024,LÁCAR_Neuquén,4,"32,84","10,48","0,00","39,57"
2024,LÁCAR_Neuquén,5,"29,39","9,59","0,00","45,14"
2024,LÁCAR_Neuquén,6,"25,40","12,74","0,13","57,43"
2024,LÁCAR_Neuquén,7,"30,81","7,39","0,00","44,86"
2024,LÁCAR_Neuquén,8,"26,24","9,46","0,00","51,71"
2024,LÁCAR_Neuquén,9,"24,86","5,89","0,00","51,14"
2024,LÁCAR_Neuquén,10,"22,36","6,23","0,14","51,14"
2024,LÁCAR_Neuquén,11,"17,99","7,41","0,51","58,00"
2024,LÁCAR_Neuquén,12,"18,56","5,50","5,11","66,57"
2024,LÁCAR_Neuquén,13,"22,46","6,27","0,00","59,00"
2024,LÁCAR_Neuquén,14,"16,90","5,84","2,07","69,14"
2024,LÁCAR_Neuquén,15,"13,50","5,43","0,00","68,86"
2024,LÁCAR_Neuquén,16,"16,73","5,67","0,93","64,29"
2024,LÁCAR_Neuquén,17,"10,27","2,46","3,21","77,57"
2024,LÁCAR_Neuquén,18,"6,56","0,09","11,81","83,14"
2024,LÁCAR_Neuquén,19,"6,70","0,44","2,19","82,14"
2024,LÁCAR_Neuquén,20,"7,76","-2,97","1,06","79,14"
2024,LÁCAR_Neuquén,21,"6,93","-0,03","2,03","86,00"
2024,LÁCAR_Neuquén,22,"8,90","1,04","1,16","82,14"
2024,LÁCAR_Neuquén,23,"9,44","2,34","7,93","89,00"
2024,LÁCAR_Neuquén,24,"8,99","2,31","8,86","89,57"
2024,LÁCAR_Neuquén,25,"4,47","-0,01","6,57","87,86"
2024,LÁCAR_Neuquén,26,"5,57","-1,51","14,50","81,00"
2024,LÁCAR_Neuquén,27,"5,84","-1,89","4,07","83,29"
2024,LÁCAR_Neuquén,28,"7,53","-7,06","0,00","84,43"
2024,LÁCAR_Neuquén,29,"9,50","-3,36","0,00","77,29"
2024,LÁCAR_Neuquén,30,"10,53","-1,13","0,14","70,86"
2024,LÁCAR_Neuquén,31,"9,41","-1,77","3,47","78,43"
2024,LÁCAR_Neuquén,32,"10,21","-0,67","0,74","73,00"
2024,LÁCAR_Neuquén,33,"10,96","-2,23","0,33","71,57"
2024,LÁCAR_Neuquén,34,"6,80","-2,03","0,47","80,86"
2024,LÁCAR_Neuquén,35,"14,74","-3,19","2,00","66,14"
2024,LÁCAR_Neuquén,36,"10,41","1,67","0,64","68,00"
2024,LÁCAR_Neuquén,37,"12,47","0,97","0,57","61,00"
2024,LÁCAR_Neuquén,38,"12,86","0,40","6,57","68,29"
2024,LÁCAR_Neuquén,39,"12,03","1,54","2,57","65,57"
2024,LÁCAR_Neuquén,40,"16,26","1,13","0,00","58,43"
2024,LÁCAR_Neuquén,41,"18,57","2,59","0,44","55,71"
2024,LÁCAR_Neuquén,42,"20,56","2,14","0,00","56,86"
2024,LÁCAR_Neuquén,43,"21,13","4,14","0,29","55,14"
2024,LÁCAR_Neuquén,44,"22,81","3,66","2,27","51,57"
2024,LÁCAR_Neuquén,45,"16,71","4,49","1,23","59,86"
2024,LÁCAR_Neuquén,46,"18,97","4,79","0,00","57,00"
2024,LÁCAR_Neuquén,47,"22,06","6,43","0,00","50,00"
2024,LÁCAR_Neuquén,48,"18,07","3,14","0,57","58,57"
2024,LÁCAR_Neuquén,49,"20,01","3,74","0,00","52,00"
2024,LÁCAR_Neuquén,50,"26,34","6,61","0,00","48,14"
2024,LÁCAR_Neuquén,51,"23,56","7,80","0,63","51,14"
2024,LÁCAR_Neuquén,52,"29,61","9,09","0,00","38,43"
2024,MARCOS JUÁREZ_Córdoba,1,"30,70","18,43","4,50","75,44"
2024,MARCOS JUÁREZ_Córdoba,2,"29,70","18,51","6,50","80,57"
2024,MARCOS JUÁREZ_Córdoba,3,"28,70","16,21","5,00","78,00"
2024,MARCOS JUÁREZ_Córdoba,4,"30,06","15,21","0,00","75,57"
2024,MARCOS JUÁREZ_Córdoba,5,"34,04","18,26","0,00","72,86"
2024,MARCOS JUÁREZ_Córdoba,6,"33,70","21,07","15,21","80,57"
2024,MARCOS JUÁREZ_Córdoba,7,"27,30","15,10","1,43","81,00"
2024,MARCOS JUÁREZ_Córdoba,8,"29,50","17,94","12,64","82,43"
2024,MARCOS JUÁREZ_Córdoba,9,"29,34","19,76","1,00","85,86"
2024,MARCOS JUÁREZ_Córdoba,10,"30,10","15,49","0,00","76,57"
2024,MARCOS JUÁREZ_Córdoba,11,"29,79","21,64","7,00","88,86"
2024,MARCOS JUÁREZ_Córdoba,12,"29,71","15,91","1,43","75,14"
2024,MARCOS JUÁREZ_Córdoba,13,"31,51","16,23","0,00","75,57"
2024,MARCOS JUÁREZ_Córdoba,14,"25,40","11,86","2,03","80,29"
2024,MARCOS JUÁREZ_Córdoba,15,"21,04","12,83","21,11","86,43"
2024,MARCOS JUÁREZ_Córdoba,16,"26,56","13,37","2,86","77,29"
2024,MARCOS JUÁREZ_Córdoba,17,"20,91","11,67","0,74","78,29"
2024,MARCOS JUÁREZ_Córdoba,18,"20,37","10,07","0,09","80,00"
2024,MARCOS JUÁREZ_Córdoba,19,"19,40","6,27","0,10","77,86"
2024,MARCOS JUÁREZ_Córdoba,20,"16,46","0,23","0,00","75,86"
2024,MARCOS JUÁREZ_Córdoba,21,"13,80","3,74","0,14","81,43"
2024,MARCOS JUÁREZ_Córdoba,22,"17,47","3,66","0,00","79,29"
2024,MARCOS JUÁREZ_Córdoba,23,"21,19","8,63","0,00","80,71"
2024,MARCOS JUÁREZ_Córdoba,24,"24,29","10,46","0,00","74,14"
2024,MARCOS JUÁREZ_Córdoba,25,"18,93","9,74","0,00","86,14"
2024,MARCOS JUÁREZ_Córdoba,26,"15,81","1,40","0,00","70,43"
2024,MARCOS JUÁREZ_Córdoba,27,"15,57","-1,89","0,00","61,71"
2024,MARCOS JUÁREZ_Córdoba,28,"13,09","-5,44","0,00","70,86"
2024,MARCOS JUÁREZ_Córdoba,29,"16,69","4,83","0,00","81,57"
2024,MARCOS JUÁREZ_Córdoba,30,"21,49","5,56","0,00","70,29"
2024,MARCOS JUÁREZ_Córdoba,31,"22,03","8,69","2,86","64,14"
2024,MARCOS JUÁREZ_Córdoba,32,"16,74","1,97","0,01","65,00"
2024,MARCOS JUÁREZ_Córdoba,33,"20,91","2,17","0,00","59,29"
2024,MARCOS JUÁREZ_Córdoba,34,"13,11","3,34","0,09","81,29"
2024,MARCOS JUÁREZ_Córdoba,35,"18,50","3,94","1,43","71,14"
2024,MARCOS JUÁREZ_Córdoba,36,"24,69","6,43","0,00","49,86"
2024,MARCOS JUÁREZ_Córdoba,37,"24,40","6,67","0,00","58,00"
2024,MARCOS JUÁREZ_Córdoba,38,"29,71","11,44","0,00","46,86"
2024,MARCOS JUÁREZ_Córdoba,39,"26,89","7,69","0,00","50,14"
2024,MARCOS JUÁREZ_Córdoba,40,"28,74","9,56","0,00","38,57"
2024,MARCOS JUÁREZ_Córdoba,41,"24,53","11,83","7,03","72,71"
2024,MARCOS JUÁREZ_Córdoba,42,"26,97","14,21","6,93","73,57"
2024,MARCOS JUÁREZ_Córdoba,43,"26,83","14,31","17,59","74,57"
2024,MARCOS JUÁREZ_Córdoba,44,"30,59","13,94","0,00","59,14"
2024,MARCOS JUÁREZ_Córdoba,45,"29,83","14,51","1,00","59,43"
2024,MARCOS JUÁREZ_Córdoba,46,"31,70","13,56","0,00","45,29"
2024,MARCOS JUÁREZ_Córdoba,47,"30,60","15,96","5,43","56,71"
2024,MARCOS JUÁREZ_Córdoba,48,"27,33","18,34","11,64","77,43"
2024,MARCOS JUÁREZ_Córdoba,49,"26,70","12,16","4,29","57,00"
2024,MARCOS JUÁREZ_Córdoba,50,"30,64","14,13","3,21","59,14"
2024,MARCOS JUÁREZ_Córdoba,51,"27,53","15,11","8,21","73,43"
2024,MARCOS JUÁREZ_Córdoba,52,"28,56","13,93","3,59","67,43"
2024,MERLO_Buenos Aires,1,"30,96","20,66","3,33","63,11"
2024,MERLO_Buenos Aires,2,"30,87","17,87","0,86","64,86"
2024,MERLO_Buenos Aires,3,"29,61","17,96","2,71","63,00"
2024,MERLO_Buenos Aires,4,"30,63","19,16","0,00","58,29"
2024,MERLO_Buenos Aires,5,"35,50","22,06","0,00","53,57"
2024,MERLO_Buenos Aires,6,"32,84","22,17","5,57","73,86"
2024,MERLO_Buenos Aires,7,"27,47","18,19","2,14","65,29"
2024,MERLO_Buenos Aires,8,"29,34","19,77","1,71","70,57"
2024,MERLO_Buenos Aires,9,"28,96","19,31","0,86","73,57"
2024,MERLO_Buenos Aires,10,"28,29","16,43","0,50","61,29"
2024,MERLO_Buenos Aires,11,"26,06","19,06","24,21","87,29"
2024,MERLO_Buenos Aires,12,"26,29","15,91","10,00","75,29"
2024,MERLO_Buenos Aires,13,"27,40","16,87","0,01","70,29"
2024,MERLO_Buenos Aires,14,"23,91","13,09","4,00","73,86"
2024,MERLO_Buenos Aires,15,"21,23","14,13","9,14","77,71"
2024,MERLO_Buenos Aires,16,"24,01","15,24","2,29","77,57"
2024,MERLO_Buenos Aires,17,"19,29","10,57","4,00","77,57"
2024,MERLO_Buenos Aires,18,"18,34","10,01","0,86","77,29"
2024,MERLO_Buenos Aires,19,"17,66","9,43","0,50","78,57"
2024,MERLO_Buenos Aires,20,"14,30","3,17","0,00","74,57"
2024,MERLO_Buenos Aires,21,"13,51","5,26","0,00","74,57"
2024,MERLO_Buenos Aires,22,"16,03","8,43","0,00","78,29"
2024,MERLO_Buenos Aires,23,"18,99","10,20","0,00","78,86"
2024,MERLO_Buenos Aires,24,"20,93","12,20","0,07","76,43"
2024,MERLO_Buenos Aires,25,"17,71","9,77","5,64","83,71"
2024,MERLO_Buenos Aires,26,"12,86","3,24","0,00","68,43"
2024,MERLO_Buenos Aires,27,"13,39","1,36","0,00","63,00"
2024,MERLO_Buenos Aires,28,"11,14","-2,34","0,00","73,00"
